nombre,tienda,precio,estrellas,reviews,descripcion,especificaciones,categoria,categoria_path,url,imagen,sku,score
ASUS M415,ASUS,1175201.0,4.5,100.0,Windows 11 Home ASUS recomienda Windows 11 Pro para empresas Procesador AMD Ryzen 7 3000 series Gráficos AMD Radeon Vega 8 Memoria hasta 16GB Almacenamiento hasta 1TB HDD 1TB SSD Pantalla de 14 NanoEdge FHD Sensor de huella Elegante con múltiples opciones de color,{},Desempeño,"['Laptops', 'For-Home', 'Everyday-use']",https://www.asus.com/ar/laptops/for-home/everyday-use/asus-m415/,https://dlcdnwebimgs.asus.com/gain/5183d61e-e9fe-4734-8270-d937a0cafc8d/w185,14971,3.814621212121212
ASUS M515,ASUS,982743.0,4.5,100.0,Windows 11 Home ASUS recomienda Windows 11 Pro para empresas Procesador hasta AMD Ryzen 7 serie 3000 Gráficos AMD Radeon Vega 8 Memoria hasta 16 GB memory Almacenamiento hasta 1 TB HDD 1TB SSD Pantalla de 156 hasta FHD NanoEdge Opcional lector de huella Estilo con múltiples opciones de color,{},Desempeño,"['Laptops', 'For-Home', 'Everyday-use']",https://www.asus.com/ar/laptops/for-home/everyday-use/asus-m515/,https://dlcdnwebimgs.asus.com/gain/5c6b756c-ca00-409c-8341-c5ac5eeabf56/w185,14972,3.814621212121212
ASUS PRIME GeForce RTX™ 5060 8GB GDDR7,ASUS,1222202.0,4.5,100.0,La ASUS Prime GeForce RTX 5060 de 8GB GDDR7 lista para SFF cuenta con tres ventiladores Axialtech para una refrigeración superior,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5060-8g/,https://dlcdnwebimgs.asus.com/gain/2d74cc01-357a-4247-99df-f70cc266247c/w185,31134,3.814621212121212
ASUS PRIME GeForce RTX™ 5060 8GB GDDR7 OC Edition,ASUS,706474.0,4.5,100.0,La ASUS Prime GeForce RTX 5060 OC Edition 8GB GDDR7 lista para SFF cuenta con tres ventiladores Axialtech para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5060-o8g/,https://dlcdnwebimgs.asus.com/gain/8857f03a-ac4b-4996-938f-7e616266b568/w185,31133,3.814621212121212
ASUS PRIME GeForce RTX™ 5060 Ti 16GB GDDR7,ASUS,784700.0,4.5,100.0,La ASUS Prime GeForce RTX 5060 Ti de 16GB GDDR7 compatible con SFF cuenta con tres ventiladores de tecnología Axialtech para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5060ti-16g/,https://dlcdnwebimgs.asus.com/gain/6e4f87b1-b882-43c2-8646-4473c2c01d04/w185,31095,3.814621212121212
ASUS PRIME GeForce RTX™ 5060 Ti 16GB GDDR7 OC Edition,ASUS,1200658.0,4.5,100.0,La ASUS Prime GeForce RTX 5060 Ti OC Edition 16GB GDDR7 preparada para SFF cuenta con tres ventiladores de tecnología Axialtech para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5060ti-o16g/,https://dlcdnwebimgs.asus.com/gain/334cf5fa-23bf-4be1-ba1f-2cdb7f041e9b/w185,31094,3.814621212121212
ASUS PRIME GeForce RTX™ 5060 Ti 8GB GDDR7,ASUS,935098.0,4.5,100.0,La ASUS Prime GeForce RTX 5060 Ti 8GB GDDR7 SFFReady integra tres ventiladores axialtech para refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5060ti-8g/,https://dlcdnwebimgs.asus.com/gain/91462953-1551-475d-bfea-173b0f0117f6/w185,31101,3.814621212121212
ASUS PRIME GeForce RTX™ 5060 Ti 8GB GDDR7 OC Edition,ASUS,959701.0,4.5,100.0,La ASUS Prime GeForce RTX 5060 Ti OC Edition de 8GB GDDR7 compatible con SFF cuenta con tres ventiladores de tecnología Axialtech para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5060ti-o8g/,https://dlcdnwebimgs.asus.com/gain/b46cda52-4add-487c-b011-a7f942f955cd/w185,31100,3.814621212121212
ASUS PRIME GeForce RTX™ 5070 12GB GDDR7,ASUS,993889.0,4.5,100.0,La ASUS Prime GeForce RTX 5070 12GB GDDR7 preparada para SFF cuenta con tres ventiladores Axialtech para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5070-12g/,https://dlcdnwebimgs.asus.com/gain/acf86ce0-adf1-430f-80dd-ec48f5466960/w185,30892,3.814621212121212
ASUS PRIME GeForce RTX™ 5070 12GB GDDR7 OC Edition,ASUS,1174629.0,4.5,100.0,La ASUS Prime GeForce RTX 5070 OC Edition 12GB GDDR7 preparada para SFF cuenta con tres ventiladores Axialtech para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5070-o12g/,https://dlcdnwebimgs.asus.com/gain/4ee1ab96-bd34-40b0-945c-b6497d32df9b/w185,30891,3.814621212121212
ASUS PRIME GeForce RTX™ 5070 Ti 16GB GDDR7,ASUS,1182502.0,4.5,100.0,La ASUS Prime GeForce RTX 5070 Ti 16GB GDDR7 preparada para SFF cuenta con tres ventiladores Axialtech para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5070ti-16g/,https://dlcdnwebimgs.asus.com/gain/d3761a53-69f3-4d8e-aa5a-7e3c8eaf2c74/w185,30931,3.814621212121212
ASUS PRIME GeForce RTX™ 5070 Ti 16GB GDDR7 OC Edition,ASUS,717311.0,4.5,100.0,La ASUS Prime GeForce RTX 5070 Ti OC Edition 16GB GDDR7 preparada para SFF cuenta con tres ventiladores Axialtech para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5070ti-o16g/,https://dlcdnwebimgs.asus.com/gain/11a24dd6-9a6b-415a-9131-afad0064b16c/w185,30930,3.814621212121212
ASUS PRIME GeForce RTX™ 5080 16GB GDDR7,ASUS,985564.0,4.5,100.0,La ASUS Prime GeForce RTX 5080 16GB GDDR7 preparada para SFF cuenta con tres ventiladores Axialtech y una cámara de vapor para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5080-16g/,https://dlcdnwebimgs.asus.com/gain/c6da0479-e4d5-4612-9556-d69427dc0a74/w185,30893,3.814621212121212
ASUS PRIME GeForce RTX™ 5080 16GB GDDR7 OC Edition,ASUS,1161607.0,4.5,100.0,La ASUS Prime GeForce RTX 5080 OC Edition 16GB GDDR7 preparada para SFF cuenta con tres ventiladores Axialtech y una cámara de vapor para una refrigeración suprema,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx5080-o16g/,https://dlcdnwebimgs.asus.com/gain/7a0d6188-aaf6-4892-b2b9-2214f40204cf/w185,30889,3.814621212121212
ASUS Prime 750W Gold,ASUS,1090457.0,4.5,100.0,La fuente de poder ASUS Prime 750W Gold brinda una entrega de energía eficiente y duradera para PC y equipos de juego completos,{},750W,"['Motherboards-Components', 'Power-Supply-Units', 'PRIME']",https://www.asus.com/ar/motherboards-components/power-supply-units/prime/ap-750g/,https://dlcdnwebimgs.asus.com/gain/a2cc5ec3-13f4-41e3-bf8d-360f4b502715/w185,23680,3.814621212121212
ASUS Prime 850W Gold,ASUS,1243867.0,4.5,100.0,La fuente de poder ASUS Prime 850W Gold brinda una entrega de energía eficiente y duradera para PC y equipos de juego completos,{},850W,"['Motherboards-Components', 'Power-Supply-Units', 'PRIME']",https://www.asus.com/ar/motherboards-components/power-supply-units/prime/ap-850g/,https://dlcdnwebimgs.asus.com/gain/60d0235d-e3ac-48aa-9baa-ce76a322f979/w185,23681,3.814621212121212
ASUS Prime AP201 MicroATX Case,ASUS,857496.0,4.5,100.0,Admite GPU de hasta 338 mm de longitud Paneles de malla cuasifiltro Eficiencia espacial líder en la industria Paneles laterales sin herramientas Gestión de cables de 32 mm de ancho Soporte USB TipoC en el panel frontal,{},PRIME,"['Motherboards-Components', 'Cases', 'PRIME']",https://www.asus.com/ar/motherboards-components/cases/prime/asus-prime-ap201-microatx-case/,https://dlcdnwebimgs.asus.com/gain/cbb5f850-21cb-40a2-8974-662dd232f6ab/w185,20815,3.814621212121212
ASUS Prime AP201 Tempered Glass MicroATX Case,ASUS,957600.0,4.5,100.0,Admite GPU de hasta 338 mm de longitud Eficiencia espacial líder en la industria Paneles laterales libres de herramientas Gestión de cables de 32 mm de ancho Compatibilidad con USB TipoC en el panel frontal Cables de color a juego,{},PRIME,"['Motherboards-Components', 'Cases', 'PRIME']",https://www.asus.com/ar/motherboards-components/cases/prime/asus-prime-ap201-tempered-glass-microatx-case/,https://dlcdnwebimgs.asus.com/gain/0adc2446-e234-45be-a0e7-746af9e7d63b/w185,22469,3.814621212121212
ASUS Prime Radeon™ RX 9060 XT 16GB GDDR6 OC Edition,ASUS,1076761.0,4.5,100.0,ASUS Prime Radeon RX 9060 XT Edición OC 16GB GDDR6 cuenta con tres ventiladores axialtech para una refrigeración suprema,{},AMD,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rx9060xt-o16g/,https://dlcdnwebimgs.asus.com/gain/587f1487-174b-43e2-80b6-0d889d87d627/w185,32179,3.814621212121212
ASUS Prime Radeon™ RX 9060 XT 8GB GDDR6 OC Edition,ASUS,926298.0,4.5,100.0,ASUS Prime Radeon RX 9060 XT Edición OC 8GB GDDR6 cuenta con tres ventiladores axialtech para una refrigeración suprema,{},AMD,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rx9060xt-o8g/,https://dlcdnwebimgs.asus.com/gain/29fde842-6d5a-4d9b-aa60-e713ddc5d862/w185,32180,3.814621212121212
ASUS Prime Radeon™ RX 9070 EVO OC Edition 16GB GDDR6,ASUS,967594.0,4.5,100.0,La ASUS Prime Radeon RX 9070 EVO OC Edition 16GB GDDR6 cuenta con tres ventiladores Axialtech y una almohadilla térmica de cambio de fase para la GPU para una refrigeración suprema,{},AMD,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rx9070-o16g-evo/,https://dlcdnwebimgs.asus.com/gain/9a412979-3657-437f-91c7-aa677c0bd9ba/w185,33406,3.814621212121212
ASUS Prime Radeon™ RX 9070 OC Edition 16GB GDDR6,ASUS,1090146.0,4.5,100.0,La ASUS Prime Radeon RX 9070 OC Edition tiene tres ventiladores axialtech y un thermal pad de cambio de fase en el GPU para una refrigeración suprema,{},AMD,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rx9070-o16g/,https://dlcdnwebimgs.asus.com/gain/2105ed39-3696-49cf-bc0c-f2f5fe3d2420/w185,30935,3.814621212121212
ASUS Prime Radeon™ RX 9070 XT OC Edition 16GB GDDR6,ASUS,1244791.0,4.5,100.0,ASUS Prime Radeon RX 9070 XT OC Edition cuenta con tres ventiladores axialtech y una almohadilla térmica GPU de cambio de fase para una refrigeración suprema,{},AMD,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rx9070xt-o16g/,https://dlcdnwebimgs.asus.com/gain/926199b9-c091-410f-a3ad-bda8a4a8f960/w185,30934,3.814621212121212
ASUS ProArt GeForce RTX™ 5070 Ti 16GB GDDR7,ASUS,704764.0,4.5,100.0,La ProArt GeForce RTX 5070 Ti de 16 GB GDDR7 presenta un elegante acabado laminado con patrón de madera en tono marrón y un puerto USB TipoC para una mayor versatilidad en los flujos de trabajo creativos,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'ProArt']",https://www.asus.com/ar/motherboards-components/graphics-cards/proart/proart-rtx5070ti-16g/,https://dlcdnwebimgs.asus.com/gain/4aba5904-e357-4737-bc53-154f84f6345e/w185,33448,3.814621212121212
ASUS ProArt GeForce RTX™ 5070 Ti OC Edition 16GB GDDR7,ASUS,817175.0,4.5,100.0,La ProArt GeForce RTX 5070 Ti OC Edition 16GB GDDR7 presenta un elegante borde laminado con patrón de madera en color marrón y un puerto USB TypeC para una mayor versatilidad en los flujos de trabajo creativos,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'ProArt']",https://www.asus.com/ar/motherboards-components/graphics-cards/proart/proart-rtx5070ti-o16g/,https://dlcdnwebimgs.asus.com/gain/4cf11703-9459-4f83-a5f4-8c5da154bfe6/w185,33447,3.814621212121212
ASUS TUF Dash F15 (2022),ASUS,1796598.0,4.5,100.0,Windows 11 Home ASUS recomienda Windows 11 Pro para empresas Procesador Intel Core hasta i5 11 a Gen Gráficos NVIDIA GeForce RTX 3060 Memoria hasta 8GB Almacenamiento hasta 512GB SSD Pantalla de 156 hasta QHD Ventiladores Arc Flow Estándar militar MILSTD810H Chasis delgado 1995mm,{},Gaming / E-sports,"['Laptops', 'For-Gaming', 'TUF-Gaming']",https://www.asus.com/ar/laptops/for-gaming/tuf-gaming/asus-tuf-dash-f15-2022/,https://dlcdnwebimgs.asus.com/gain/7e253a39-8b45-47cd-83d0-208eef4756af/w185,20314,3.814621212121212
ASUS TUF Gaming A15 (2023),ASUS,2011969.0,4.5,100.0,Windows 11 Home ASUS recomienda Windows 11 Pro para empresas Procesador hasta AMD Ryzen 9 7940 HS Mobile Gráficos NVIDIA GeForce RTX 4070 Memoria hasta 32 GB Almacenamiento hasta 2TB PCIe 40 NVMe M2 SSD 2230 Pantalla de 156 hasta FHD 165Hz Batería de 90W Cargador Type C de carga rápida Ventiladores ArcFlow de 84 aspas y 4 salidas de escape Conmutador Switch con NVIDIA Advanced Optimus Estándares MILSTD810H,{},Gaming / E-sports,"['Laptops', 'For-Gaming', 'TUF-Gaming']",https://www.asus.com/ar/laptops/for-gaming/tuf-gaming/asus-tuf-gaming-a15-2023/,https://dlcdnwebimgs.asus.com/gain/7909b0a1-1457-4953-a9e7-41b2be78affa/w185,22274,3.814621212121212
ASUS TUF Gaming F15,ASUS,1746560.0,4.5,100.0,Windows 11 Home ASUS recomienda Windows 11 Pro para empresas Procesador Intel Core hasta i5 10 a Gen Gráficos NVIDIA GeForce GTX 1650 Ti Memoria hasta 32 GB Almacenamiento hasta 512 GB SSD Pantalla de 156 hasta FHD 144 Hz,{},Notebook ultra-resistente,"['Laptops', 'For-Gaming', 'TUF-Gaming']",https://www.asus.com/ar/laptops/for-gaming/tuf-gaming/asus-tuf-gaming-f15/,https://www.asus.com/media/global/gallery/vzlsetmmboinmci1_setting_xxx_0_90_end_184.png,14638,3.814621212121212
ASUS TUF Gaming F15 (2022),ASUS,1341476.0,4.5,100.0,Windows 11 Home ASUS recomienda Windows 11 Pro para empresas Hasta GeForce RTX 3070 GPU para portátiles Procesador Intel Core i712700H Interruptor MUX Pantalla de 156 hasta QHD 165 Hz 100 DCIP3 Ventiladores de flujo de arco Estándares MILSTD810H,{},Gaming / E-sports,"['Laptops', 'For-Gaming', 'TUF-Gaming']",https://www.asus.com/ar/laptops/for-gaming/tuf-gaming/asus-tuf-gaming-f15-2022/,https://dlcdnwebimgs.asus.com/gain/f93bdd99-47d7-4f97-8800-5a83d0bd46a6/w185,20309,3.814621212121212
ASUS TUF Gaming F15 (2023),ASUS,1810527.0,4.5,100.0,Windows 11 Home ASUS recomienda Windows 11 Pro para empresas Up to GeForce RTX 4070 Laptop GPU Intel Core i913900H Processor 90W battery Type C Fast Charging 84 blades ArcFlow Fans 4 exhaust vents Mux Switch with NVIDIA Advanced Optimus MILSTD810H Standards,{},Gaming / E-sports,"['Laptops', 'For-Gaming', 'TUF-Gaming']",https://www.asus.com/ar/laptops/for-gaming/tuf-gaming/asus-tuf-gaming-f15-2023/,https://dlcdnwebimgs.asus.com/gain/3a36a12f-9a0d-488c-bef3-05431f041b96/w185,22278,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 4060 Ti 8GB GDDR6 OC Edition,ASUS,2182948.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 4060 Ti 8GB GDDR6 Edición OC con DLSS 3 temperaturas más bajas y mayor durabilidad,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4060ti-o8g-gaming/,https://dlcdnwebimgs.asus.com/gain/53bcc836-1d90-4bd3-a975-a7258d81c755/w185,23618,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 4070 SUPER 12GB GDDR6X OC Edition,ASUS,1759146.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 4070 SUPER 12GB GDDR6X OC Edition con DLSS 3 temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4070s-o12g-gaming/,https://dlcdnwebimgs.asus.com/gain/61d4f727-4456-41bf-b4a8-51bcf0c9eea5/w185,25109,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 4070 Ti SUPER 16GB GDDR6X,ASUS,2236983.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER 16GB GDDR6X con DLSS 3 temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4070tis-16g-gaming/,https://dlcdnwebimgs.asus.com/gain/aed41e52-b08b-4d22-87e1-72df42b36804/w185,25108,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 4070 Ti SUPER 16GB GDDR6X OC Edition,ASUS,1347654.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER 16GB GDDR6X OC Edition con DLSS 3 temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4070tis-o16g-gaming/,https://dlcdnwebimgs.asus.com/gain/8f4c69d5-abd2-4839-90cf-a86952eaa259/w185,25107,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 4070 Ti SUPER 16GB GDDR6X White OC Edition,ASUS,1696785.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER 16GB GDDR6X White OC Edition con DLSS 3 temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4070tis-o16g-white-gaming/,https://dlcdnwebimgs.asus.com/gain/37925bcf-5a3f-4386-a36a-5b0cd4a1f7f3/w185,25164,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 4070 Ti SUPER BTF White OC Edition 16GB GDDR6X,ASUS,1648038.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER BTF White OC Edition 16GB GDDR6X con DLSS3 innovadora tarjeta gráfica de alta potencia GCHPWR Gold Finger y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4070tis-o16g-btf-white/,https://dlcdnwebimgs.asus.com/gain/cea3d1a5-6d88-4169-984f-33405c76bc2f/w185,25211,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 4080 SUPER 16GB GDDR6X OC Edition,ASUS,2090224.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 4080 SUPER 16GB GDDR6X OC Edition con DLSS 3 temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4080s-o16g-gaming/,https://dlcdnwebimgs.asus.com/gain/6aa2c272-5d45-4b86-aba7-d93b744afdf4/w185,25132,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5060 8GB GDDR7,ASUS,2015670.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5060 8GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5060-8g-gaming/,https://dlcdnwebimgs.asus.com/gain/bb703057-95c8-4b78-91e2-f176aa645c96/w185,31132,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5060 8GB GDDR7 OC Edition,ASUS,1935896.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5060 OC Edition 8GB GDDR7 con componentes de grado militar temperaturas más bajas y una durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5060-o8g-gaming/,https://dlcdnwebimgs.asus.com/gain/50000dec-9a3b-44e0-aa7e-69123370cd4e/w185,31131,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5060 Ti 16GB GDDR7,ASUS,1562556.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5060 Ti 16GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5060ti-16g-gaming/,https://dlcdnwebimgs.asus.com/gain/ade1d322-a774-4e82-82ae-5bec416e07b0/w185,31093,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5060 Ti 16GB GDDR7 OC Edition,ASUS,1772072.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5060 Ti Edición OC 16GB GDDR7 con componentes de grado militar temperaturas más bajas y mayor durabilidad,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5060ti-o16g-gaming/,https://dlcdnwebimgs.asus.com/gain/f1012a5f-7aba-4466-9702-ed5b66a451b0/w185,31092,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5060 Ti 8GB GDDR7,ASUS,1413721.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5060 Ti 8GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5060ti-8g-gaming/,https://dlcdnwebimgs.asus.com/gain/b8fd7b3c-8d9e-4298-a21f-f45c9ae8906f/w185,31099,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5060 Ti 8GB GDDR7 OC Edition,ASUS,1916426.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5060 Ti OC Edition 8GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5060ti-o8g-gaming/,https://dlcdnwebimgs.asus.com/gain/716691ca-50a0-4428-8f65-9ba5609e6714/w185,31098,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5070 12GB GDDR7,ASUS,2089412.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5070 12 GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5070-12g-gaming/,https://dlcdnwebimgs.asus.com/gain/84d2d1e6-aca7-4487-9892-09760ed7731b/w185,30897,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5070 12GB GDDR7 OC Edition,ASUS,1393034.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5070 OC Edition 12GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5070-o12g-gaming/,https://dlcdnwebimgs.asus.com/gain/3f23e07e-add3-4fa2-8c96-744d2fe56fa8/w185,30896,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5070 Ti 16GB GDDR7 OC Edition,ASUS,1759938.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5070 Ti OC Edition 16GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5070ti-o16g-gaming/,https://dlcdnwebimgs.asus.com/gain/a1ff0778-334d-4bc1-8862-7bfd44f2754b/w185,30928,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5080 16GB GDDR7 OC Edition,ASUS,2078966.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5080 OC Edition 16GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5080-o16g-gaming/,https://dlcdnwebimgs.asus.com/gain/7bb494af-8636-46a3-93ee-3cff60d30624/w185,30894,3.814621212121212
ASUS TUF Gaming GeForce RTX™ 5090 32GB GDDR7,ASUS,2225789.0,4.5,100.0,ASUS TUF Gaming GeForce RTX 5090 32GB GDDR7 con componentes de grado militar temperaturas más bajas y durabilidad mejorada,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'TUF-Gaming']",https://www.asus.com/ar/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5090-32g-gaming/,https://dlcdnwebimgs.asus.com/gain/02151c38-4d77-44c8-aa4a-24b6e7d1f4d6/w185,30967,3.814621212121212
